,일자|시간|구분,공급량
13308,2019-01-15 13 H,471.8181123447533
13309,2019-01-15 14 H,447.2394392662634
13310,2019-01-15 15 H,418.3097306533023
13311,2019-01-15 16 H,396.1138324009544
13312,2019-01-15 17 H,428.9653306640987
13313,2019-01-15 18 H,496.7110143272596
13314,2019-01-15 19 H,591.3381562376746
13315,2019-01-15 20 H,620.1798954786564
13316,2019-01-15 21 H,630.1752124698805
13317,2019-01-15 22 H,623.0859575146624
13318,2019-01-15 23 H,591.3515124505491
13319,2019-01-15 24 H,538.968581854816
13320,2019-01-16 01 H,465.3778849133119
13321,2019-01-16 02 H,388.7107300749988
13322,2019-01-16 03 H,359.9719817213961
13323,2019-01-16 04 H,375.97738240108015
13324,2019-01-16 05 H,417.581911595316
13325,2019-01-16 06 H,429.95946235170766
13326,2019-01-16 07 H,493.7461576013815
13327,2019-01-16 08 H,607.0494922534083
13328,2019-01-16 09 H,624.9470740109267
13329,2019-01-16 10 H,593.1546191234897
13330,2019-01-16 11 H,558.6894578683001
13331,2019-01-16 12 H,498.4523946048057
13332,2019-01-16 13 H,462.0706090802132
13333,2019-01-16 14 H,430.882512492318
13334,2019-01-16 15 H,401.4887407222294
13335,2019-01-16 16 H,387.2685717184481
13336,2019-01-16 17 H,417.4656052973109
13337,2019-01-16 18 H,470.8896398554903
13338,2019-01-16 19 H,563.9989170108078
13339,2019-01-16 20 H,592.4283727126362
13340,2019-01-16 21 H,603.7480949622377
13341,2019-01-16 22 H,587.7611288793371
13342,2019-01-16 23 H,557.9346659570374
13343,2019-01-16 24 H,511.124270509587
13344,2019-01-17 01 H,449.0061807782826
13345,2019-01-17 02 H,375.0582735256517
13346,2019-01-17 03 H,335.0056452746726
13347,2019-01-17 04 H,362.9483180689549
13348,2019-01-17 05 H,402.5856313524037
13349,2019-01-17 06 H,415.8116617102644
13350,2019-01-17 07 H,480.2816464425353
13351,2019-01-17 08 H,596.4595588952784
13352,2019-01-17 09 H,612.8691985258176
13353,2019-01-17 10 H,590.5943844192026
13354,2019-01-17 11 H,564.1917709532247
13355,2019-01-17 12 H,496.0909624432815
13356,2019-01-17 13 H,462.3050454478853
13357,2019-01-17 14 H,430.7388088276506
13358,2019-01-17 15 H,408.8502310788082
13359,2019-01-17 16 H,393.9612242645601
13360,2019-01-17 17 H,421.4149533619463
13361,2019-01-17 18 H,479.2646392266288
13362,2019-01-17 19 H,568.4235764354946
13363,2019-01-17 20 H,599.1273002146797
13364,2019-01-17 21 H,607.265674753916
13365,2019-01-17 22 H,598.8684122040326
13366,2019-01-17 23 H,559.1997618756492
13367,2019-01-17 24 H,505.220837935664
13368,2019-01-18 01 H,463.9691833491193
13369,2019-01-18 02 H,387.9106274065365
13370,2019-01-18 03 H,350.4204802159154
13371,2019-01-18 04 H,368.2945353955553
13372,2019-01-18 05 H,412.76998051299535
13373,2019-01-18 06 H,434.93843936455687
13374,2019-01-18 07 H,499.711675974802
13375,2019-01-18 08 H,615.511497898314
13376,2019-01-18 09 H,628.8177533498226
13377,2019-01-18 10 H,607.5859862777751
13378,2019-01-18 11 H,594.9445473116439
13379,2019-01-18 12 H,528.595486207855
13380,2019-01-18 13 H,483.7535336388405
13381,2019-01-18 14 H,459.66981649549575
13382,2019-01-18 15 H,431.5982667766794
13383,2019-01-18 16 H,417.454469283208
13384,2019-01-18 17 H,444.9959202749608
13385,2019-01-18 18 H,504.8759161505199
13386,2019-01-18 19 H,601.310404048583
13387,2019-01-18 20 H,627.6818415541971
13388,2019-01-18 21 H,627.585576140335
13389,2019-01-18 22 H,612.6018540890202
13390,2019-01-18 23 H,565.2112634134314
13391,2019-01-18 24 H,508.27114744221376
13392,2019-01-19 01 H,481.3849702130278
13393,2019-01-19 02 H,407.2865997129084
13394,2019-01-19 03 H,364.2035667195814
13395,2019-01-19 04 H,380.49441686282427
13396,2019-01-19 05 H,418.2938765787456
13397,2019-01-19 06 H,422.93279332140816
13398,2019-01-19 07 H,440.0079678707246
13399,2019-01-19 08 H,536.740817784496
13400,2019-01-19 09 H,591.6386700973105
13401,2019-01-19 10 H,613.0202799482654
13402,2019-01-19 11 H,598.3260911564724
13403,2019-01-19 12 H,534.4395662797607
13404,2019-01-19 13 H,490.1126732577045
13405,2019-01-19 14 H,477.0984536779458
13406,2019-01-19 15 H,448.8578971380484
13407,2019-01-19 16 H,433.3157223258755
13408,2019-01-19 17 H,463.23454287170057
13409,2019-01-19 18 H,513.9500297091424
13410,2019-01-19 19 H,592.5657358381744
13411,2019-01-19 20 H,604.525258433745
13412,2019-01-19 21 H,591.6737075827771
13413,2019-01-19 22 H,571.89272491312
13414,2019-01-19 23 H,533.0509002301835
13415,2019-01-19 24 H,478.0017900797664
13416,2019-01-20 01 H,459.414359844028
13417,2019-01-20 02 H,392.2916270055979
13418,2019-01-20 03 H,353.82392664869894
13419,2019-01-20 04 H,372.9578008532681
13420,2019-01-20 05 H,414.4894984334769
13421,2019-01-20 06 H,405.5045447902603
13422,2019-01-20 07 H,417.8948586973923
13423,2019-01-20 08 H,508.3436913998712
13424,2019-01-20 09 H,564.2581993616755
13425,2019-01-20 10 H,587.8654761055898
13426,2019-01-20 11 H,578.779111375502
13427,2019-01-20 12 H,513.1039374981478
13428,2019-01-20 13 H,480.0819697796192
13429,2019-01-20 14 H,467.9125715049146
13430,2019-01-20 15 H,443.3621536833916
13431,2019-01-20 16 H,439.4016433511514
13432,2019-01-20 17 H,457.9162802596545
13433,2019-01-20 18 H,510.744525695174
13434,2019-01-20 19 H,589.0306116212594
13435,2019-01-20 20 H,605.723234010369
13436,2019-01-20 21 H,589.2705292397309
13437,2019-01-20 22 H,562.8644785416033
13438,2019-01-20 23 H,522.7189803475471
13439,2019-01-20 24 H,465.4820159596969
13440,2019-01-21 01 H,434.1569637341423
13441,2019-01-21 02 H,355.261333469897
13442,2019-01-21 03 H,325.7374289389653
13443,2019-01-21 04 H,373.93673512744033
13444,2019-01-21 05 H,412.095875518464
13445,2019-01-21 06 H,425.1903542285186
13446,2019-01-21 07 H,494.74468227839134
13447,2019-01-21 08 H,623.058570317044
13448,2019-01-21 09 H,635.5526305658116
13449,2019-01-21 10 H,604.4882558129163
13450,2019-01-21 11 H,588.810624791811
13451,2019-01-21 12 H,536.9220330406538
13452,2019-01-21 13 H,492.814326643674
13453,2019-01-21 14 H,470.1798763904736
13454,2019-01-21 15 H,440.4410447886648
13455,2019-01-21 16 H,425.86186321823743
13456,2019-01-21 17 H,450.92771542984406
13457,2019-01-21 18 H,516.5451880270409
13458,2019-01-21 19 H,616.7926288551846
13459,2019-01-21 20 H,638.251507159905
13460,2019-01-21 21 H,630.8883984248405
13461,2019-01-21 22 H,620.2616868869003
13462,2019-01-21 23 H,576.3938305189415
13463,2019-01-21 24 H,511.2368499321181
13464,2019-01-22 01 H,446.8925406422396
13465,2019-01-22 02 H,375.21673291974406
13466,2019-01-22 03 H,341.124769734593
13467,2019-01-22 04 H,362.3724161357116
13468,2019-01-22 05 H,410.6173149474536
13469,2019-01-22 06 H,417.7206674356852
13470,2019-01-22 07 H,480.603626199426
13471,2019-01-22 08 H,597.0519180088784
13472,2019-01-22 09 H,617.1318417764951
13473,2019-01-22 10 H,591.2536747510535
13474,2019-01-22 11 H,576.9481675781033
13475,2019-01-22 12 H,505.40699427583
13476,2019-01-22 13 H,462.4450836495064
13477,2019-01-22 14 H,447.2964174381295
13478,2019-01-22 15 H,418.7593929777846
13479,2019-01-22 16 H,411.2225239079345
13480,2019-01-22 17 H,438.211118297485
13481,2019-01-22 18 H,498.6082439465505
13482,2019-01-22 19 H,599.9925087305842
13483,2019-01-22 20 H,645.3821854078246
13484,2019-01-22 21 H,652.7849950340835
13485,2019-01-22 22 H,627.4311250325298
13486,2019-01-22 23 H,584.2426611365928
13487,2019-01-22 24 H,531.5828004100861
13488,2019-01-23 01 H,482.9816709627024
13489,2019-01-23 02 H,407.54396842743273
13490,2019-01-23 03 H,369.1077183563346
13491,2019-01-23 04 H,397.03388433623
13492,2019-01-23 05 H,451.5967426709801
13493,2019-01-23 06 H,460.6424340852834
13494,2019-01-23 07 H,526.0943675266178
13495,2019-01-23 08 H,647.3544786014365
13496,2019-01-23 09 H,663.6465363178535
13497,2019-01-23 10 H,641.5640504115795
13498,2019-01-23 11 H,622.3222302116795
13499,2019-01-23 12 H,564.9278764548545
13500,2019-01-23 13 H,534.5961844672988
13501,2019-01-23 14 H,519.265267652816
13502,2019-01-23 15 H,488.1058591345486
13503,2019-01-23 16 H,474.70575988952953
13504,2019-01-23 17 H,506.0380031708788
13505,2019-01-23 18 H,566.0231755282042
13506,2019-01-23 19 H,663.4340565338471
13507,2019-01-23 20 H,693.0170674209501
13508,2019-01-23 21 H,689.4585505286392
13509,2019-01-23 22 H,683.08689585891
13510,2019-01-23 23 H,639.1059740348845
13511,2019-01-23 24 H,576.9418221827736
13512,2019-01-24 01 H,515.6398019948804
13513,2019-01-24 02 H,417.2230716866332
13514,2019-01-24 03 H,394.4377345901339
13515,2019-01-24 04 H,412.8270858040936
13516,2019-01-24 05 H,461.3717567806845
13517,2019-01-24 06 H,483.7227557272161
13518,2019-01-24 07 H,541.1278697035943
13519,2019-01-24 08 H,667.5927628340631
13520,2019-01-24 09 H,679.1188645936693
13521,2019-01-24 10 H,641.40343259534
13522,2019-01-24 11 H,619.1757220662626
13523,2019-01-24 12 H,559.2065400562276
13524,2019-01-24 13 H,524.9736755645699
13525,2019-01-24 14 H,503.86132303183945
13526,2019-01-24 15 H,473.37831198620137
13527,2019-01-24 16 H,473.2592776398951
13528,2019-01-24 17 H,501.2944693449459
13529,2019-01-24 18 H,557.4682054057944
13530,2019-01-24 19 H,660.6449048543407
13531,2019-01-24 20 H,683.1474485395831
13532,2019-01-24 21 H,693.9724924823985
13533,2019-01-24 22 H,691.8527322067728
13534,2019-01-24 23 H,647.5945729545874
13535,2019-01-24 24 H,591.2635798684779
13536,2019-01-25 01 H,524.2576649218431
13537,2019-01-25 02 H,431.7477252658728
13538,2019-01-25 03 H,392.9996361083446
13539,2019-01-25 04 H,417.26270313565146
13540,2019-01-25 05 H,466.0972263738532
13541,2019-01-25 06 H,485.2896744343625
13542,2019-01-25 07 H,540.2079581494245
13543,2019-01-25 08 H,667.0195514001908
13544,2019-01-25 09 H,676.5486107367128
13545,2019-01-25 10 H,641.0175101805237
13546,2019-01-25 11 H,614.1505196035089
13547,2019-01-25 12 H,557.5866710153732
13548,2019-01-25 13 H,528.2433411255922
13549,2019-01-25 14 H,510.1028738920042
13550,2019-01-25 15 H,484.4863936925532
13551,2019-01-25 16 H,473.195916648438
13552,2019-01-25 17 H,501.7734168086527
13553,2019-01-25 18 H,550.4028549052117
13554,2019-01-25 19 H,626.6863490965552
13555,2019-01-25 20 H,652.7739962583521
13556,2019-01-25 21 H,666.5230474489483
13557,2019-01-25 22 H,672.3209239161351
13558,2019-01-25 23 H,628.2244319927838
13559,2019-01-25 24 H,556.9086427719551
13560,2019-01-26 01 H,501.1632789771973
13561,2019-01-26 02 H,445.6569013673228
13562,2019-01-26 03 H,404.45765192007
13563,2019-01-26 04 H,423.0773924901218
13564,2019-01-26 05 H,455.9243191772591
13565,2019-01-26 06 H,466.3885598031829
13566,2019-01-26 07 H,475.5735836386068
13567,2019-01-26 08 H,575.5024761756088
13568,2019-01-26 09 H,623.2711116153234
13569,2019-01-26 10 H,631.0865119732206
13570,2019-01-26 11 H,617.7024001985926
13571,2019-01-26 12 H,559.24020118743
13572,2019-01-26 13 H,522.2604474293582
13573,2019-01-26 14 H,488.9970661552589
13574,2019-01-26 15 H,465.0107244517769
13575,2019-01-26 16 H,448.2702527961653
13576,2019-01-26 17 H,476.3478290235933
13577,2019-01-26 18 H,529.4145546739469
13578,2019-01-26 19 H,614.137148097901
13579,2019-01-26 20 H,612.0482999125826
13580,2019-01-26 21 H,613.5826451128812
13581,2019-01-26 22 H,610.1017168779736
13582,2019-01-26 23 H,569.8851394903647
13583,2019-01-26 24 H,516.2921429760854
13584,2019-01-27 01 H,474.33221907289226
13585,2019-01-27 02 H,412.062053685952
13586,2019-01-27 03 H,391.51853817635657
13587,2019-01-27 04 H,411.240593381465
13588,2019-01-27 05 H,439.4752446582425
13589,2019-01-27 06 H,453.18931107546143
13590,2019-01-27 07 H,454.0105195232282
13591,2019-01-27 08 H,543.4039782739727
13592,2019-01-27 09 H,601.8941424749551
13593,2019-01-27 10 H,606.8532252397395
13594,2019-01-27 11 H,591.7126626511131
13595,2019-01-27 12 H,532.7294914351351
13596,2019-01-27 13 H,504.0364961447811
13597,2019-01-27 14 H,485.52160385646
13598,2019-01-27 15 H,460.368771548152
13599,2019-01-27 16 H,455.0998636298723
13600,2019-01-27 17 H,477.8658773489228
13601,2019-01-27 18 H,528.3936296120503
13602,2019-01-27 19 H,609.9690137886258
13603,2019-01-27 20 H,616.6997642912113
13604,2019-01-27 21 H,617.8703127638908
13605,2019-01-27 22 H,601.2016815668433
13606,2019-01-27 23 H,556.5101577935925
13607,2019-01-27 24 H,499.89062518965926
13608,2019-01-28 01 H,429.01524019359806
13609,2019-01-28 02 H,363.8639439292841
13610,2019-01-28 03 H,335.48397193279845
13611,2019-01-28 04 H,366.9769572522231
13612,2019-01-28 05 H,415.622568035804
13613,2019-01-28 06 H,430.3219291085284
13614,2019-01-28 07 H,503.5978661253614
13615,2019-01-28 08 H,620.422217842669
13616,2019-01-28 09 H,634.2997415978892
13617,2019-01-28 10 H,605.2070284152626
13618,2019-01-28 11 H,590.4916008191705
13619,2019-01-28 12 H,529.8017054936681
13620,2019-01-28 13 H,497.258708776259
13621,2019-01-28 14 H,472.7873764947007
13622,2019-01-28 15 H,444.2595428205137
13623,2019-01-28 16 H,419.7109909462752
13624,2019-01-28 17 H,451.5363003307607
13625,2019-01-28 18 H,510.86486524514
13626,2019-01-28 19 H,598.4049530583404
13627,2019-01-28 20 H,638.2524773775172
13628,2019-01-28 21 H,636.3921951165672
13629,2019-01-28 22 H,612.1882914581231
13630,2019-01-28 23 H,568.3540474134297
13631,2019-01-28 24 H,522.0688759332518
13632,2019-01-29 01 H,447.5130299521594
13633,2019-01-29 02 H,376.8138145647537
13634,2019-01-29 03 H,339.9594023159028
13635,2019-01-29 04 H,361.4770069427125
13636,2019-01-29 05 H,410.6173149474536
13637,2019-01-29 06 H,419.97193836828046
13638,2019-01-29 07 H,483.8202957508736
13639,2019-01-29 08 H,593.43507766528
13640,2019-01-29 09 H,610.3913682046498
13641,2019-01-29 10 H,585.440227171953
13642,2019-01-29 11 H,562.9139413660193
13643,2019-01-29 12 H,506.243156791862
13644,2019-01-29 13 H,466.8718371689784
13645,2019-01-29 14 H,447.8959123063394
13646,2019-01-29 15 H,403.1602397250456
13647,2019-01-29 16 H,395.61494390797645
13648,2019-01-29 17 H,423.7580408973689
13649,2019-01-29 18 H,476.7985855848685
13650,2019-01-29 19 H,561.1494905864361
13651,2019-01-29 20 H,592.0552358356916
13652,2019-01-29 21 H,603.9943522392362
13653,2019-01-29 22 H,595.365461913568
13654,2019-01-29 23 H,552.6870230188534
13655,2019-01-29 24 H,503.9568873697186
13656,2019-01-30 01 H,432.9811365184055
13657,2019-01-30 02 H,370.0194064615165
13658,2019-01-30 03 H,334.16230095689286
13659,2019-01-30 04 H,360.9142955637127
13660,2019-01-30 05 H,406.4103378243752
13661,2019-01-30 06 H,419.2468037902252
13662,2019-01-30 07 H,478.86552820162194
13663,2019-01-30 08 H,600.5520935387875
13664,2019-01-30 09 H,601.745376526882
13665,2019-01-30 10 H,575.322472122262
13666,2019-01-30 11 H,568.1564818619714
13667,2019-01-30 12 H,510.801392233246
13668,2019-01-30 13 H,474.4357435247803
13669,2019-01-30 14 H,448.57574734280536
13670,2019-01-30 15 H,415.3424484424901
13671,2019-01-30 16 H,398.0528089895876
13672,2019-01-30 17 H,422.0340287664709
13673,2019-01-30 18 H,475.3537643037444
13674,2019-01-30 19 H,567.1267405952469
13675,2019-01-30 20 H,607.7174983310044
13676,2019-01-30 21 H,620.0904887958412
13677,2019-01-30 22 H,606.1946392796283
13678,2019-01-30 23 H,566.6325798283758
13679,2019-01-30 24 H,525.4904039363402
13680,2019-01-31 01 H,457.30420337048304
13681,2019-01-31 02 H,384.1045870543728
13682,2019-01-31 03 H,347.83641133887943
13683,2019-01-31 04 H,366.9213549650593
13684,2019-01-31 05 H,411.3416492000781
13685,2019-01-31 06 H,415.6575063313264
13686,2019-01-31 07 H,488.5384382098404
13687,2019-01-31 08 H,596.731964457981
13688,2019-01-31 09 H,620.6237292568496
13689,2019-01-31 10 H,601.6467552559714
13690,2019-01-31 11 H,575.3001565495996
13691,2019-01-31 12 H,496.1327570213968
13692,2019-01-31 13 H,464.48061672465326
13693,2019-01-31 14 H,445.9640312579661
13694,2019-01-31 15 H,416.8718815754021
13695,2019-01-31 16 H,394.6270180365764
13696,2019-01-31 17 H,423.3586202390854
13697,2019-01-31 18 H,477.6172017704984
13698,2019-01-31 19 H,571.4113622644692
13699,2019-01-31 20 H,592.8394797607705
13700,2019-01-31 21 H,597.9762779967075
13701,2019-01-31 22 H,619.1124773223703
13702,2019-01-31 23 H,575.7251535760815
13703,2019-01-31 24 H,478.3411610125706
13704,2019-02-01 01 H,438.4692929183103
13705,2019-02-01 02 H,365.0393043400284
13706,2019-02-01 03 H,326.2467728475911
13707,2019-02-01 04 H,345.15995236017045
13708,2019-02-01 05 H,391.8039930093446
13709,2019-02-01 06 H,412.6715706555883
13710,2019-02-01 07 H,476.4805459289194
13711,2019-02-01 08 H,594.456003002823
13712,2019-02-01 09 H,616.8305620324311
13713,2019-02-01 10 H,587.9652316512136
13714,2019-02-01 11 H,566.3432894885544
13715,2019-02-01 12 H,501.50582673630856
13716,2019-02-01 13 H,456.238469390032
13717,2019-02-01 14 H,435.1816721264563
13718,2019-02-01 15 H,407.3797269613258
13719,2019-02-01 16 H,397.0023670450653
13720,2019-02-01 17 H,407.76431399660737
13721,2019-02-01 18 H,459.6856245215404
13722,2019-02-01 19 H,556.4406071867725
13723,2019-02-01 20 H,575.5689676001717
13724,2019-02-01 21 H,591.9038534883706
13725,2019-02-01 22 H,576.687316011446
13726,2019-02-01 23 H,547.8031450800172
13727,2019-02-01 24 H,510.1828622705084
13728,2019-02-02 01 H,460.144917819076
13729,2019-02-02 02 H,385.3366913563543
13730,2019-02-02 03 H,347.96373969047886
13731,2019-02-02 04 H,361.5855560572814
13732,2019-02-02 05 H,400.30653393560215
13733,2019-02-02 06 H,403.0052855571994
13734,2019-02-02 07 H,435.60686317848746
13735,2019-02-02 08 H,527.7588527470808
13736,2019-02-02 09 H,566.2632200928854
13737,2019-02-02 10 H,589.6554840130035
13738,2019-02-02 11 H,561.209272786062
13739,2019-02-02 12 H,499.0809660948732
13740,2019-02-02 13 H,452.7824610975434
13741,2019-02-02 14 H,430.68815693042177
13742,2019-02-02 15 H,403.24282497946416
13743,2019-02-02 16 H,388.2815898738903
13744,2019-02-02 17 H,408.7941302361788
13745,2019-02-02 18 H,450.9203900856394
13746,2019-02-02 19 H,539.5989671756884
13747,2019-02-02 20 H,557.4764278974094
13748,2019-02-02 21 H,558.8457973972602
13749,2019-02-02 22 H,532.48687897024
13750,2019-02-02 23 H,506.698763257759
13751,2019-02-02 24 H,471.94655379832034
13752,2019-02-03 01 H,444.5472064415921
13753,2019-02-03 02 H,378.4534868527815
13754,2019-02-03 03 H,339.34195254885304
13755,2019-02-03 04 H,357.3832127950579
13756,2019-02-03 05 H,387.0384437904138
13757,2019-02-03 06 H,407.2219895575847
13758,2019-02-03 07 H,419.1139672726787
13759,2019-02-03 08 H,503.8948464669375
13760,2019-02-03 09 H,557.3092254111882
13761,2019-02-03 10 H,587.3496687930558
13762,2019-02-03 11 H,568.589359512529
13763,2019-02-03 12 H,497.40025083732905
13764,2019-02-03 13 H,461.370842931925
13765,2019-02-03 14 H,448.8812491938751
13766,2019-02-03 15 H,426.4411179845095
13767,2019-02-03 16 H,417.28232286021057
13768,2019-02-03 17 H,428.46705041337145
13769,2019-02-03 18 H,475.5535778618442
13770,2019-02-03 19 H,575.4019374684142
13771,2019-02-03 20 H,595.3335599979378
13772,2019-02-03 21 H,586.4701202679203
13773,2019-02-03 22 H,550.1620668560369
13774,2019-02-03 23 H,519.0371068587717
13775,2019-02-03 24 H,472.66592425385886
13776,2019-02-04 01 H,428.2038307647871
13777,2019-02-04 02 H,359.08901155306404
13778,2019-02-04 03 H,339.6339478654725
13779,2019-02-04 04 H,364.5638411511751
13780,2019-02-04 05 H,413.3605519496709
13781,2019-02-04 06 H,423.4144772685764
13782,2019-02-04 07 H,503.1184592413118
13783,2019-02-04 08 H,619.9838535779663
13784,2019-02-04 09 H,632.1341488202379
13785,2019-02-04 10 H,600.1255242958623
13786,2019-02-04 11 H,582.6929441481786
13787,2019-02-04 12 H,523.8446170568998
13788,2019-02-04 13 H,472.2649304886827
13789,2019-02-04 14 H,450.3922160515828
13790,2019-02-04 15 H,424.9029450715519
13791,2019-02-04 16 H,409.9491462740303
13792,2019-02-04 17 H,434.5166485608202
13793,2019-02-04 18 H,492.21294695137954
13794,2019-02-04 19 H,588.4220742901566
13795,2019-02-04 20 H,622.7852900158371
13796,2019-02-04 21 H,621.806406195107
13797,2019-02-04 22 H,603.8969513274965
13798,2019-02-04 23 H,581.9108090731943
13799,2019-02-04 24 H,529.20380708401
